电影综合,#genre#
梨园,http://115.48.63.37:9901/tsfile/live/1015_1.m3u8
梨园,http://118.77.152.185:9901/tsfile/live/1003_1.m3u8
梨园,http://113.195.5.165:9901/tsfile/live/1088_1.m3u8
梨园,http://123.7.110.43:9901/tsfile/live/1005_1.m3u8
梨园,http://1.198.10.32:9901/tsfile/live/1009_1.m3u8
文物宝库,http://123.6.9.146/live/jz-henanwenwu/live.m3u8
文物宝库,http://1.94.31.214/php/hntv.php?id=wwbk
文物宝库,http://111.229.128.166:7110/2025/live/henandx.php?id=wwbk
文物宝库,http://111.61.236.247:9081/hls/64/index.m3u8
文物宝库,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/河南.php?id=wwbk
文物宝库,http://115.153.212.72/PLTV/88888888/224/3221226808/59781526.smil/index.m3u8?fmt=ts2hls
文物宝库,http://115.153.222.112/PLTV/88888888/224/3221226808/59781526.smil/index.m3u8?fmt=ts2hls
文物宝库,http://115.153.230.145/PLTV/88888888/224/3221226808/59781526.smil/index.m3u8?fmt=ts2hls
文物宝库,http://115.153.233.154/PLTV/88888888/224/3221226808/59781526.smil/index.m3u8?fmt=ts2hls
文物宝库,http://115.153.240.228/PLTV/88888888/224/3221226808/59781526.smil/index.m3u8?fmt=ts2hls
文物宝库,http://115.153.245.70/PLTV/88888888/224/3221226808/59781526.smil/index.m3u8?fmt=ts2hls
文物宝库,http://115.153.247.80/PLTV/88888888/224/3221226808/59781526.smil/index.m3u8?fmt=ts2hls
文物宝库,http://115.153.254.81/PLTV/88888888/224/3221226808/59781526.smil/index.m3u8?fmt=ts2hls
文物宝库,http://119.125.134.185:9902/tsfile/live/0129_1.m3u8
安阳科教,http://115.48.60.104:9901/tsfile/live/1017_1.m3u8
安阳科教,http://115.48.63.125:9901/tsfile/live/1017_1.m3u8
安阳科教,http://115.48.61.41:9901/tsfile/live/1017_1.m3u8
安阳科教,http://115.48.62.70:9901/tsfile/live/1017_1.m3u8
安阳科教,http://115.48.63.37:9901/tsfile/live/1017_1.m3u8
安阳科教,http://115.48.63.221:9901/tsfile/live/1017_1.m3u8
安阳科教,http://115.48.62.82:9901/tsfile/live/1017_1.m3u8
安阳公共,http://115.48.63.221:9901/tsfile/live/1016_1.m3u8
安阳公共,http://115.48.61.41:9901/tsfile/live/1016_1.m3u8
安阳公共,http://115.48.62.70:9901/tsfile/live/1016_1.m3u8
安阳公共,http://115.48.62.82:9901/tsfile/live/1016_1.m3u8
焦作公共,http://60.219.19.56/zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
商丘公共,http://111.229.128.166:7110/2025/live/hnsq.php?id=sq2
河南梨园,http://1.94.31.214/php/hntv.php?id=hnly
河南梨园,http://111.229.128.166:7110/2025/live/henandx.php?id=hnly
河南梨园,http://183.11.239.36:808/hls/159/index.m3u8
河南梨园,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/河南.php?id=hnly
河南法制,http://1.198.67.187:9901/tsfile/live/1003_1.m3u8
河南法制,http://111.229.128.166:7110/2025/live/hnsq.php?id=hnfz
河南法制,http://123.149.163.218:9901/tsfile/live/1005_1.m3u8
河南法制,http://115.48.61.41:9901/tsfile/live/1009_1.m3u8
河南法制,http://182.117.198.1:9901/tsfile/live/1021_1.m3u8
河南法制,http://115.48.60.104:9901/tsfile/live/1009_1.m3u8
河南法制,http://115.48.63.125:9901/tsfile/live/1009_1.m3u8
河南法制,http://115.48.63.221:9901/tsfile/live/1009_1.m3u8
河南法制,http://115.48.62.82:9901/tsfile/live/1009_1.m3u8
河南法制,http://115.48.62.70:9901/tsfile/live/1009_1.m3u8
河南法制,http://115.48.63.37:9901/tsfile/live/1009_1.m3u8
河南乡村,http://123.6.9.146/live/jz-henanxinnong/live.m3u8
河南乡村,http://218.29.55.44:808/hls/23/index.m3u8
河南乡村,http://1.94.31.214/php/hntv.php?id=hnxc
河南乡村,http://111.229.128.166:7110/2025/live/henandx.php?id=hnxc
河南乡村,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/河南.php?id=hnxc
武术世界,http://111.229.128.166:7110/live/YHYX.php?id=%E6%AD%A6%E6%9C%AF%E4%B8%96%E7%95%8C
武术世界,http://1.94.31.214/php/hntv.php?id=wspd
武术世界,http://111.229.128.166:7110/2025/live/henandx.php?id=wspd
武术世界,http://111.61.236.247:9081/hls/60/index.m3u8
武术世界,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/河南.php?id=wspd
武术世界,http://115.153.212.72/PLTV/88888888/224/3221226824/59781846.smil/index.m3u8?fmt=ts2hls
武术世界,http://115.153.222.112/PLTV/88888888/224/3221226824/59781846.smil/index.m3u8?fmt=ts2hls
武术世界,http://115.153.230.145/PLTV/88888888/224/3221226824/59781846.smil/index.m3u8?fmt=ts2hls
武术世界,http://115.153.233.154/PLTV/88888888/224/3221226824/59781846.smil/index.m3u8?fmt=ts2hls
武术世界,http://115.153.240.228/PLTV/88888888/224/3221226824/59781846.smil/index.m3u8?fmt=ts2hls
武术世界,http://115.153.245.70/PLTV/88888888/224/3221226824/59781846.smil/index.m3u8?fmt=ts2hls
武术世界,http://115.153.247.80/PLTV/88888888/224/3221226824/59781846.smil/index.m3u8?fmt=ts2hls
武术世界,http://115.153.254.81/PLTV/88888888/224/3221226824/59781846.smil/index.m3u8?fmt=ts2hls
武术世界,http://1.198.10.32:9901/tsfile/live/1010_1.m3u8
睛彩中原,http://1.94.31.214/php/hntv.php?id=jczy
睛彩中原,http://111.229.128.166:7110/2025/live/henandx.php?id=jczy
睛彩中原,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/河南.php?id=jczy
移动戏曲,http://1.198.67.187:9901/tsfile/live/1009_1.m3u8
移动戏曲,http://1.94.31.214/php/hntv.php?id=ydxj
移动戏曲,http://111.229.128.166:7110/2025/live/henandx.php?id=ydxj
移动戏曲,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/河南.php?id=ydxj
象视界,http://111.229.128.166:7110/2025/live/henandx.php?id=xsj
象视界,http://1.94.31.214/php/hntv.php?id=xsj
象视界,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/河南.php?id=xsj
河南梨园频道,http://121.29.169.100:7777/rtp/239.253.93.133:6441
河南梨园频道,http://121.29.169.100:8888/rtp/239.253.93.133:6441
河南梨园频道,http://121.29.169.162:7777/rtp/239.253.93.133:6441
河南梨园频道,http://121.29.169.162:8888/rtp/239.253.93.133:6441
河南梨园频道,http://121.29.169.63:7777/rtp/239.253.93.133:6441
河南梨园频道,http://121.29.169.63:8888/rtp/239.253.93.133:6441
河南梨园频道,http://121.29.215.31:7777/rtp/239.253.93.133:6441
河南梨园频道,http://121.29.215.31:8888/rtp/239.253.93.133:6441
河南文物宝库,http://150.138.77.132:10037/河南网.php?id=wwbk
河南文物宝库,http://121.29.169.100:7777/rtp/239.253.93.180:6437
河南文物宝库,http://121.29.169.100:8888/rtp/239.253.93.180:6437
河南文物宝库,http://121.29.169.162:7777/rtp/239.253.93.180:6437
河南文物宝库,http://121.29.169.162:8888/rtp/239.253.93.180:6437
河南文物宝库,http://121.29.169.63:7777/rtp/239.253.93.180:6437
河南文物宝库,http://121.29.169.63:8888/rtp/239.253.93.180:6437
河南文物宝库,http://121.29.215.31:7777/rtp/239.253.93.180:6437
河南文物宝库,http://121.29.215.31:8888/rtp/239.253.93.180:6437
欢腾购物,http://1.198.67.187:9901/tsfile/live/1006_1.m3u8
欢腾购物,http://111.229.128.166:7110/2025/live/henandx.php?id=htgw
欢腾购物,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/河南.php?id=htgw
梨园频道,http://123.6.9.146/live/jz-henanliyuan/live.m3u8
梨园频道,http://60.2.190.206:4000/udp/239.253.92.152:8086
周口公共频道,http://117.159.72.12:8081/live/8606202505932165833.m3u8
周口教育频道,http://117.159.72.12:8081/live/2548854934748691151.m3u8
周口教育频道,http://125.44.139.18:8081/live/2548854934748691151.m3u8
周口川汇频道,http://125.44.139.18:8081/live/6520562530090312540.m3u8
河南新乡村,http://111.229.128.166:7110/2025/live/hnsq.php?id=hnxc
河南法制报道,http://182.114.48.51:9901/tsfile/live/1002_1.m3u8
河南都市报道,http://182.114.48.51:9901/tsfile/live/1000_1.m3u8

广东综合,#genre#
广东民生,http://14.212.185.146:9901/tsfile/live/1002_1.m3u8
优漫卡通,http://123.138.22.30:9901/tsfile/live/1001_1.m3u8
广东卫视,http://60.214.104.110:352/tsfile/live/0125_1.m3u8
广东卫视,http://221.2.148.205:8154/tsfile/live/0125_1.m3u8
广东卫视,http://61.156.228.12:8154/tsfile/live/0125_1.m3u8
广东卫视,http://110.7.131.231:9901/tsfile/live/0125_1.m3u8
广东卫视,http://110.7.131.146:9901/tsfile/live/0125_1.m3u8
广东卫视,http://110.7.131.79:9901/tsfile/live/0125_1.m3u8
广东卫视,http://110.7.131.4:9901/tsfile/live/0125_1.m3u8
广东卫视,http://110.7.131.193:9901/tsfile/live/0125_1.m3u8
广东卫视,http://110.7.131.40:9901/tsfile/live/0125_1.m3u8
广东卫视,http://123.138.22.30:9901/tsfile/live/0125_1.m3u8
广东珠江,http://120.238.94.10:9901/tsfile/live/1009_1.m3u8
广东珠江,http://183.11.239.36:808/hls/83/index.m3u8
广东珠江,http://36.105.100.208:35455/itv/2000000003000000033.m3u8?cdn=hnbblive
广东珠江,http://120.77.205.62:8087/rtp/239.77.0.1:5146
广东珠江,http://218.13.14.6:60050/tsfile/live/1018_1.m3u8
广东珠江,http://218.15.183.23:9901/tsfile/live/23009_1.m3u8
广东珠江,http://119.32.12.17:2901/udp/225.1.101.106:7523
广东珠江,http://119.32.12.17:2901/udp/224.1.100.23:11111
广东珠江,http://58.254.14.186:808/hls/55/index.m3u8
广东珠江,http://113.64.94.175:9901/tsfile/live/1012_1.m3u8
广东珠江,http://111.12.110.7:6610/PLTV/77777777/224/3221225717/index.m3u8?
广东珠江,http://61.143.45.150:9901/tsfile/live/0018_1.m3u8
广东珠江,http://219.137.29.20:808/hls/1/index.m3u8
广东珠江,http://183.11.239.32:808/hls/1/index.m3u8
广东珠江,http://39.135.32.236:6610/PLTV/77777777/224/3221225717/index.m3u8?%E6%A1%82%E6%9E%97%E7%A7%BB%E5%8A%A8=
广东珠江,http://39.135.32.6:6610/PLTV/77777777/224/3221225717/index.m3u8?servicetype=1&IASHttpSessionId=OTT
广东珠江,http://113.119.161.118:8081/hls/50/index.m3u8
广东珠江,http://183.237.95.108:9901/tsfile/live/1030_1.m3u8
广东珠江,http://120.198.101.106:9901/tsfile/live/1010_1.m3u8
广东珠江,http://14.212.185.235:9901/tsfile/live/1000_1.m3u8
广东珠江,http://120.198.95.220:9901/tsfile/live/1007_1.m3u8
广东珠江,http://183.3.134.56:9901/tsfile/live/0019_1.m3u8
广东珠江,http://8.218.124.113:5000/TVOD/2000000003000000033/hnbblive/index.m3u8
广东珠江,http://123.254.110.101:5000/2000000003000000033/hnbblive/index.m3u8
广东珠江,http://14.212.185.27:9901/tsfile/live/0019_1.m3u8
广东珠江,http://119.122.214.182:4022/udp/239.77.0.1:5146
广东珠江,http://113.109.248.232:9999/udp/239.77.0.1:5146
广东珠江,http://120.238.84.44:9901/tsfile/live/1009_1.m3u8
广东珠江,http://14.117.234.37:9000/udp/239.77.0.1:5146
广东珠江,http://58.252.12.164:8000/udp/239.77.0.1:5146
广东珠江,http://121.33.239.242:9901/tsfile/live/1007_1.m3u8
广东珠江,http://14.112.86.85:4022/udp/239.77.0.1:5146
广东珠江,http://125.89.163.44:8888/udp/239.77.0.1:5146
广东珠江,http://183.237.95.108:9901/tsfile/live/1030_1.m3u8?amp%3Bplaylive=0&amp%3Bauthid=0
广东珠江,http://183.237.95.108:9901/tsfile/live/1030_1.m3u8?amp%3Bamp%3Bplaylive=0&amp%3Bamp%3Bauthid=0
广东珠江,http://8.138.7.223/【公众号：榴芒电视】/gdzj.m3u8
广东珠江,http://220.231.188.200:8088/hls/29/index.m3u8
广东珠江,http://183.11.239.36:808/hls/83/index.m3u8?
广东珠江,http://218.13.170.98:9901/tsfile/live/1000_1.m3u8
广东珠江,http://183.236.32.24:4433/hls/28/index.m3u8#http://113.101.119.156:808/hls/105/index.m3u8
广东珠江,http://223.18.103.169:8277/zhujiang/playlist.m3u8
广东珠江,http://163.177.122.122:9901/tsfile/live/1008_1.m3u8
广东珠江,http://163.177.122.71:9901/tsfile/live/1008_1.m3u8
广东珠江,http://119.131.24.84:9003/udp/239.77.0.1:5146
广东珠江,http://119.131.24.84:9003/udp/239.77.0.3:5146
广东珠江,http://119.131.24.84:9003/udp/239.77.1.94:5146
广州新闻,http://119.32.12.17:2901/udp/224.1.100.38:11111
广州新闻,http://125.89.163.44:8888/udp/239.253.43.72:5146
广州新闻,http://119.32.12.17:2901/udp/225.1.101.159:7523
广州新闻,http://116.199.5.251/hls/gzxw.m3u8
广州新闻,http://113.109.248.232:9999/udp/239.253.43.72:5146
广州新闻,http://58.252.12.164:8000/udp/239.253.43.72:5146
广州新闻,http://119.122.214.182:4022/udp/239.253.43.72:5146
广州新闻,http://119.131.24.84:9003/udp/239.253.43.67:5146
广州新闻,http://119.131.24.84:9003/udp/239.253.43.72:5146
广州影视,http://120.77.205.62:8087/rtp/239.253.43.68:5146
广州影视,http://120.77.205.62:8087/rtp/239.253.43.73:5146
广州影视,http://121.13.165.98:8000/udp/239.253.43.73:5146
广州影视,http://121.13.165.98:8000/udp/239.253.43.68:5146
广州影视,http://218.15.214.115:10000/udp/239.253.43.73:5146
广州影视,http://61.143.227.162:10000/udp/239.253.43.73:5146
广州影视,http://119.131.24.84:9003/udp/239.253.43.68:5146
广州影视,http://119.131.24.84:9003/udp/239.253.43.73:5146
广州法治,http://119.32.12.17:2901/udp/225.1.101.203:7523
广州法治,http://119.32.12.17:2901/udp/224.1.100.17:11111
广州法治,http://119.131.24.84:9003/udp/239.253.43.69:5146
广州法治,http://119.131.24.84:9003/udp/239.253.43.74:5146
广州竞赛,http://8.138.7.223/tv/gzjs.m3u8
广州竞赛,http://119.131.24.84:9003/udp/239.253.43.70:5146
广州竞赛,http://119.131.24.84:9003/udp/239.253.43.75:5146
广东公共,http://218.13.14.6:60050/tsfile/live/1020_1.m3u8
广东公共,http://113.64.94.175:9901/tsfile/live/1014_1.m3u8
广东公共,http://219.137.29.20:808/hls/102/index.m3u8
广东公共,http://113.117.74.8:808/hls/27/index.m3u8
广东公共,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel45/index.m3u8
广东公共,http://112.74.200.9:88/tv000000/m3u8.php?%2FiTouchTV%2F1185=
广东公共,http://120.236.17.34:808/hls/251/index.m3u8
广东公共,http://113.101.124.50:808/hls/18/index.m3u8
广东公共,http://113.101.124.143:808/hls/18/index.m3u8
广东公共,http://113.101.124.234:808/hls/18/index.m3u8
广东公共,http://113.101.124.246:808/hls/18/index.m3u8
广东公共,http://183.11.239.36:808/hls/1/index.m3u8
广东公共,http://120.238.94.10:9901/tsfile/live/1011_1.m3u8
广东公共,http://113.15.185.150:8181/tsfile/live/1002_1.m3u8
广东公共,http://219.159.194.252:8181/tsfile/live/1002_1.m3u8
广东公共,http://163.177.122.122:9901/tsfile/live/1010_1.m3u8
广东公共,http://163.177.122.71:9901/tsfile/live/1010_1.m3u8
广东公共,http://219.159.194.213:8181/tsfile/live/1002_1.m3u8
广东公共,http://119.125.134.185:9902/tsfile/live/1012_1.m3u8
广东公共,http://219.159.194.18:8181/tsfile/live/1002_1.m3u8
广东公共,http://163.177.122.75:9901/tsfile/live/1003_1.m3u8
广东公共,http://14.212.185.71:9901/tsfile/live/1002_1.m3u8
广东公共,http://113.15.184.196:8181/tsfile/live/1002_1.m3u8
广东经济,http://119.32.12.17:2901/udp/225.1.101.211:7523
广东新闻,http://218.13.14.6:60050/tsfile/live/1019_1.m3u8
广东新闻,http://120.238.94.10:9901/tsfile/live/1010_1.m3u8
广东新闻,http://218.15.183.23:9901/tsfile/live/23010_1.m3u8
广东新闻,http://119.32.12.17:2901/udp/225.1.101.65:7523
广东新闻,http://183.11.239.36:808/hls/5/index.m3u8
广东新闻,http://58.254.14.186:808/hls/52/index.m3u8
广东新闻,http://219.159.194.108:8181/tsfile/live/1007_1.m3u8
广东新闻,http://121.33.239.242:9901/tsfile/live/1008_1.m3u8
广东新闻,http://113.64.94.175:9901/tsfile/live/1013_1.m3u8
广东新闻,http://219.137.29.20:808/hls/113/index.m3u8
广东新闻,http://113.64.147.183:808/hls/28/index.m3u8
广东新闻,http://183.63.15.42:9901/tsfile/live/1004_1.m3u8
广东新闻,http://112.74.200.9:88/tv000000/m3u8.php?%2FiTouchTV%2F1186=
广东新闻,http://113.101.124.50:808/hls/20/index.m3u8
广东新闻,http://113.101.124.143:808/hls/20/index.m3u8
广东新闻,http://113.101.124.234:808/hls/20/index.m3u8
广东新闻,http://113.101.124.246:808/hls/20/index.m3u8
广东新闻,http://183.237.95.108:9901/tsfile/live/1031_1.m3u8
广东新闻,http://120.198.101.106:9901/tsfile/live/1013_1.m3u8
广东新闻,http://14.212.185.235:9901/tsfile/live/1001_1.m3u8
广东新闻,http://120.198.95.220:9901/tsfile/live/1008_1.m3u8
广东新闻,http://183.3.134.56:9901/tsfile/live/1005_1.m3u8
广东新闻,http://183.237.95.108:9901/tsfile/live/1031_1.m3u8?amp%3Bplaylive=0&amp%3Bauthid=0
广东新闻,http://183.237.95.108:9901/tsfile/live/1031_1.m3u8?amp%3Bamp%3Bplaylive=0&amp%3Bamp%3Bauthid=0
广东新闻,http://119.32.12.17:2901/udp/224.1.100.5:11111
广东新闻,http://113.15.184.196:8181/tsfile/live/1007_1.m3u8
广东新闻,http://222.217.230.195:8181/tsfile/live/1019_1.m3u8
广东新闻,http://14.212.185.71:9901/tsfile/live/1001_1.m3u8
广东新闻,http://163.177.122.122:9901/tsfile/live/1009_1.m3u8
广东新闻,http://171.110.42.238:8181/tsfile/live/1019_1.m3u8
广东新闻,http://163.177.122.71:9901/tsfile/live/1009_1.m3u8
广东新闻,http://119.125.134.185:9902/tsfile/live/1011_1.m3u8
广东新闻,http://222.217.230.193:8181/tsfile/live/1019_1.m3u8
广东新闻,http://163.177.122.75:9901/tsfile/live/1002_1.m3u8
广东新闻,http://171.110.42.239:8181/tsfile/live/1019_1.m3u8
广东新闻,http://222.217.230.192:8181/tsfile/live/1019_1.m3u8
广东新闻,http://119.131.24.84:9003/udp/239.77.0.173:5146
广东新闻,http://119.131.24.84:9003/udp/239.77.0.4:5146
广东影视,http://183.11.239.36:808/hls/6/index.m3u8
广东影视,http://119.32.12.17:2901/udp/225.1.101.5:7523
广东影视,http://119.32.12.17:2901/udp/225.1.101.64:7523
广东影视,http://113.64.94.175:9901/tsfile/live/1010_1.m3u8
广东影视,http://171.108.239.79:8181/tsfile/live/1002_1.m3u8
广东影视,http://183.11.239.32:808/hls/8/index.m3u8
广东影视,http://219.137.29.20:808/hls/24/index.m3u8
广东影视,http://218.17.216.102:9901/tsfile/live/1008_1.m3u8
广东影视,http://183.63.15.42:9901/tsfile/live/1007_1.m3u8
广东影视,http://112.74.200.9:88/tv000000/m3u8.php?%2FiTouchTV%2F1199=
广东影视,http://113.101.124.50:808/hls/25/index.m3u8
广东影视,http://113.101.124.143:808/hls/25/index.m3u8
广东影视,http://113.101.124.234:808/hls/25/index.m3u8
广东影视,http://113.101.124.246:808/hls/25/index.m3u8
广东影视,http://113.109.248.232:9999/udp/239.77.0.217:5146
广东影视,http://171.108.239.99:8181/tsfile/live/1002_1.m3u8
广东影视,http://58.252.12.164:8000/udp/239.77.0.217:5146
广东影视,http://171.108.239.98:8181/tsfile/live/1002_1.m3u8
广东影视,http://119.122.214.182:4022/udp/239.77.0.217:5146
广东影视,http://171.108.239.80:8181/tsfile/live/1002_1.m3u8
广东影视,http://14.117.234.37:9000/udp/239.77.0.217:5146
广东影视,http://218.15.214.115:10000/udp/239.77.0.217:5146
广东影视,http://121.13.165.98:8000/udp/239.77.0.11:5146
广东影视,http://14.29.76.30:9901/tsfile/live/1002_1.m3u8
广东影视,http://61.143.227.162:10000/udp/239.77.0.11:5146
广东影视,http://61.143.227.162:10000/udp/239.77.0.217:5146
广东影视,http://121.13.165.98:8000/udp/239.77.0.217:5146
广东影视,http://171.108.239.122:8181/tsfile/live/1002_1.m3u8
广东影视,http://218.15.214.115:10000/udp/239.77.0.11:5146
广东影视,http://119.32.12.17:2901/udp/224.1.100.11:11111
广东影视,http://113.15.185.150:8181/tsfile/live/1004_1.m3u8
广东影视,http://171.110.42.239:8181/tsfile/live/1045_1.m3u8
广东影视,http://222.218.159.253:8181/tsfile/live/1004_1.m3u8
广东影视,http://113.15.184.196:8181/tsfile/live/1004_1.m3u8
广东影视,http://222.217.230.193:8181/tsfile/live/1045_1.m3u8
广东影视,http://222.217.230.195:8181/tsfile/live/1045_1.m3u8
广东影视,http://222.217.230.192:8181/tsfile/live/1045_1.m3u8
广东影视,http://219.159.194.18:8181/tsfile/live/1004_1.m3u8
广东影视,http://14.212.185.71:9901/tsfile/live/1006_1.m3u8
广东影视,http://219.159.194.213:8181/tsfile/live/1004_1.m3u8
广东影视,http://119.125.134.185:9902/tsfile/live/1016_1.m3u8
广东影视,http://171.110.42.238:8181/tsfile/live/1045_1.m3u8
广东影视,http://119.131.24.84:9003/udp/239.77.0.217:5146
广东影视,http://119.131.24.84:9003/udp/239.77.0.11:5146
广东少儿,http://183.11.239.36:808/hls/175/index.m3u8
广东少儿,http://119.32.12.17:2901/udp/225.1.101.66:7523
广东少儿,http://113.64.94.175:9901/tsfile/live/1011_1.m3u8
广东少儿,http://113.101.124.50:808/hls/26/index.m3u8
广东少儿,http://113.101.124.143:808/hls/26/index.m3u8
广东少儿,http://113.101.124.234:808/hls/26/index.m3u8
广东少儿,http://113.101.124.246:808/hls/26/index.m3u8
广东少儿,http://119.122.214.182:4022/udp/239.77.0.250:5146
广东少儿,http://113.109.248.232:9999/udp/239.77.0.250:5146
广东少儿,http://61.144.103.154:8090/udp/239.77.0.250:5146
广东少儿,http://14.117.234.37:9000/udp/239.77.0.250:5146
广东少儿,http://218.15.214.115:10000/udp/239.77.0.12:5146
广东少儿,http://119.32.12.17:2901/udp/224.1.100.9:11111
广东少儿,http://219.159.194.213:8181/tsfile/live/1005_1.m3u8
广东少儿,http://113.15.184.196:8181/tsfile/live/1005_1.m3u8
广东少儿,http://219.159.194.18:8181/tsfile/live/1005_1.m3u8
广东少儿,http://113.15.185.150:8181/tsfile/live/1005_1.m3u8
广东少儿,http://222.217.230.193:8181/tsfile/live/1028_1.m3u8
广东少儿,http://171.110.42.238:8181/tsfile/live/1028_1.m3u8
广东少儿,http://119.125.134.185:9902/tsfile/live/1017_1.m3u8
广东少儿,http://119.125.134.176:9901/tsfile/live/1010_1.m3u8
广东少儿,http://163.177.122.75:9901/tsfile/live/1009_1.m3u8
广东少儿,http://183.3.134.56:9901/tsfile/live/1006_1.m3u8
广东少儿,http://171.110.42.239:8181/tsfile/live/1028_1.m3u8
广东少儿,http://222.217.230.192:8181/tsfile/live/1028_1.m3u8
广东少儿,http://222.217.230.195:8181/tsfile/live/1028_1.m3u8
广东少儿,http://119.131.24.84:9003/udp/239.77.0.250:5146
广东少儿,http://119.131.24.84:9003/udp/239.77.0.12:5146
东莞生活资讯,http://119.131.24.84:9003/udp/239.253.43.103:5146
东莞生活资讯,http://119.131.24.84:9003/udp/239.253.43.105:5146
佛山影视,http://125.89.163.44:8888/udp/239.253.43.56:5146
佛山影视,http://106.53.99.30/dl/fstv.php?id=fsys
佛山影视,http://121.12.115.112/xmplay.fstv.com.cn/live/xingmu20211111163523oBdp.m3u8
佛山影视,http://121.12.115.118/xmplay.fstv.com.cn/live/xingmu20211111163523oBdp.m3u8
佛山影视,http://121.13.165.98:8000/udp/239.253.43.56:5146
佛山影视,http://218.15.214.115:10000/udp/239.253.43.56:5146
佛山影视,http://61.143.227.162:10000/udp/239.253.43.56:5146
佛山影视,http://121.13.165.98:8000/udp/239.253.43.51:5146
佛山影视,http://8.137.59.151:3000/guangdong/foshan.php?id=fsys
佛山影视,http://119.131.24.84:9003/udp/239.253.43.51:5146
佛山影视,http://119.131.24.84:9003/udp/239.253.43.56:5146
佛山公共,http://125.89.163.44:8888/udp/239.253.43.53:5146
佛山公共,http://106.53.99.30/dl/fstv.php?id=fsgg
佛山公共,http://119.131.24.84:9003/udp/239.253.43.48:5146
佛山公共,http://119.131.24.84:9003/udp/239.253.43.53:5146
佛山南海,http://106.53.99.30/dl/fstv.php?id=fsnh
佛山南海,http://121.12.115.112/xmplay.fstv.com.cn/live/xingmu202111111635455Do3.m3u8
佛山南海,http://121.12.115.118/xmplay.fstv.com.cn/live/xingmu202111111635455Do3.m3u8
佛山南海,http://119.131.24.84:9003/udp/239.253.43.49:5146
佛山南海,http://119.131.24.84:9003/udp/239.77.0.236:5146
佛山南海,http://119.131.24.84:9003/udp/239.253.43.54:5146
佛山顺德,http://106.53.99.30/dl/fstv.php?id=fssd
佛山顺德,http://121.12.115.112/xmplay.fstv.com.cn/live/xingmu20211111163633BJEU.m3u8
佛山顺德,http://121.12.115.118/xmplay.fstv.com.cn/live/xingmu20211111163633BJEU.m3u8
佛山顺德,http://119.131.24.84:9003/udp/239.253.43.50:5146
佛山顺德,http://119.131.24.84:9003/udp/239.253.43.55:5146
佛山高明,http://106.53.99.30/dl/fstv.php?id=fsgm
佛山高明,http://121.12.115.112/xmplay.fstv.com.cn/live/xingmu202111111637516YDa.m3u8
佛山高明,http://121.12.115.118/xmplay.fstv.com.cn/live/xingmu202111111637516YDa.m3u8
佛山三水,http://106.53.99.30/dl/fstv.php?id=fsss
佛山三水,http://121.12.115.112/xmplay.fstv.com.cn/live/xingmu20211111163722fIkX.m3u8
佛山三水,http://121.12.115.118/xmplay.fstv.com.cn/live/xingmu20211111163722fIkX.m3u8
大湾区卫视,http://183.11.239.36:808/hls/132/index.m3u8
大湾区卫视,http://120.77.205.62:8087/rtp/239.77.0.215:5146
大湾区卫视,http://39.135.133.153/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226442/index.m3u8
大湾区卫视,http://148.135.93.213:81/live.php?id=%E5%A4%A7%E6%B9%BE%E5%8C%BA%E5%8D%AB%E8%A7%86
大湾区卫视,http://183.237.95.108:9901/tsfile/live/1037_1.m3u8
大湾区卫视,http://120.77.205.62:8087/rtp/239.77.1.12:5146
大湾区卫视,http://14.212.185.27:9901/tsfile/live/1004_1.m3u8
大湾区卫视,http://121.237.204.65:35455/mgtv/608917627.m3u8
大湾区卫视,http://111.229.128.166:7110/live/migu.php?id=%E5%A4%A7%E6%B9%BE%E5%8C%BA%E5%8D%AB%E8%A7%86
大湾区卫视,http://111.229.128.166:7110/live/miguaikan.php?id=dwqws
大湾区卫视,http://221.217.53.251:5050/mgtv/608917627.m3u8
大湾区卫视,http://139.155.142.13:9177/migu.php?id=dwqws
大湾区卫视,http://106.52.196.79/TV/mui.php?id=dwqws
大湾区卫视,http://111.229.128.166:7110/2025/live/migub.php?id=dwqws
大湾区卫视,http://111.229.128.166:7110/2025/live/migu.php?id=dwqws
大湾区卫视,http://183.237.95.108:9901/tsfile/live/1037_1.m3u8?amp%3Bplaylive=0&amp%3Bauthid=0
大湾区卫视,http://183.237.95.108:9901/tsfile/live/1037_1.m3u8?amp%3Bamp%3Bplaylive=0&amp%3Bamp%3Bauthid=0
大湾区卫视,http://159.75.85.63:36666/migu/608917627.m3u8?migutoken=caa2ec07bce65fe6fb9ef512cbe7b1ed1fbbd98f1c54aa3f0c002aa30aca7c681319d7ca5a9c76fafe1af50f4bd950f7fadd5b936bc9af5ca6ca99fbdd5f1bdcdb2fb255a6dcb35f706de94df0
